noise_type,param_name,param_value,track_id,KF_clean,KF_noisy,RMSE_change,RMSE_ratio
gaussian,noise_level,0.0027272727272727275,7870086_1,0.05662256493604473,0.056418831034020775,-0.00020373390202395314,0.9964018955648853
gaussian,noise_level,0.0027272727272727275,7870086_3,0.07303139982839242,0.0737952321307583,0.0007638323023658744,1.0104589574369478
gaussian,noise_level,0.0027272727272727275,7870086_4,0.07081815552856124,0.07072817788032319,-8.997764823805154e-05,0.9987294550731166
gaussian,noise_level,0.0027272727272727275,7870213_1,0.06300479260721269,0.0629853431663829,-1.9449440829780174e-05,0.9996913022005955
gaussian,noise_level,0.0027272727272727275,7870340_1,0.040671370768265214,0.040690214688294486,1.8843920029272543e-05,1.0004633214881455
gaussian,noise_level,0.0027272727272727275,7870614_1,0.060862875014243444,0.06085603682368546,-6.838190557981183e-06,0.9998876459490883
gaussian,noise_level,0.0027272727272727275,7870614_2,0.06574387800584539,0.06532504967800569,-0.0004188283278396959,0.9936293942410508
gaussian,noise_level,0.0027272727272727275,7870931_1,0.03810819904122509,0.03790734928296504,-0.00020084975826004797,0.9947294870050728
gaussian,noise_level,0.0027272727272727275,7870936_1,0.06096542900465916,0.06074069080516325,-0.000224738199495908,0.9963136780440152
gaussian,noise_level,0.0027272727272727275,7870964_5,0.07424036136424056,0.07437046699368374,0.0001301056294431835,1.0017524918663159
gaussian,noise_level,0.0027272727272727275,7871347_1,0.039963167251632646,0.040277137722195044,0.0003139704705623983,1.0078564961727243
gaussian,noise_level,0.0027272727272727275,7871347_2,0.05358516516729281,0.05384846997832499,0.0002633048110321848,1.0049137631695293
gaussian,noise_level,0.0027272727272727275,7871520_1,0.0796018696841298,0.07912029507421933,-0.00048157460991046785,0.9939502098151536
gaussian,noise_level,0.0027272727272727275,7871598_1,0.06891975637291335,0.06862794055753933,-0.00029181581537401913,0.9957658611879727
gaussian,noise_level,0.0027272727272727275,7872018_1,0.07310458502567198,0.07355451702856931,0.00044993200289733526,1.0061546345244876
gaussian,noise_level,0.0027272727272727275,7872054_1,0.05982381517038742,0.059659371063475235,-0.00016444410691218714,0.9972511932506507
gaussian,noise_level,0.0027272727272727275,7872144_1,0.07322799116744147,0.07289477583107985,-0.00033321533636161693,0.9954496179527895
gaussian,noise_level,0.0027272727272727275,7872144_2,0.06836423089959068,0.06844044299108702,7.621209149634434e-05,1.0011147948348644
gaussian,noise_level,0.0027272727272727275,7872144_3,0.029325259037395843,0.029370302324325578,4.5043286929735e-05,1.001535989396455
gaussian,noise_level,0.0027272727272727275,7872300_1,0.06816936720810977,0.06832516250267835,0.0001557952945685781,1.0022854150030902
gaussian,noise_level,0.0027272727272727275,7872695_1,0.06603559780632243,0.06625941895582113,0.00022382114949870413,1.003389401427926
gaussian,noise_level,0.0027272727272727275,7872700_1,0.04123132649411207,0.04148053966035186,0.0002492131662397909,1.0060442674885897
gaussian,noise_level,0.0027272727272727275,7872706_1,0.03747127767869564,0.03733625436379519,-0.00013502331490045094,0.9963966183363633
gaussian,noise_level,0.0027272727272727275,7872706_2,0.07297813422459601,0.07318217267905769,0.00020403845446168023,1.0027958847760308
gaussian,noise_level,0.0027272727272727275,7970895_1,0.04742758856381115,0.04742932949718291,1.7409333717618991e-06,1.000036707187198
gaussian,noise_level,0.003181818181818182,7864341_1,0.039520374849658986,0.039645314703717176,0.00012493985405818975,1.0031614035679945
gaussian,noise_level,0.003181818181818182,7865069_1,0.036879682912860964,0.03648610475177906,-0.00039357816108190335,0.989328049213117
gaussian,noise_level,0.003181818181818182,7865069_2,0.07505632390785508,0.07480099283186147,-0.0002553310759936117,0.9965981404004401
gaussian,noise_level,0.003181818181818182,7865263_3,0.047851614652595104,0.04779958494882924,-5.2029703765860136e-05,0.9989126865594067
gaussian,noise_level,0.003181818181818182,7865465_1,0.05672539889082253,0.05660359838075301,-0.00012180051006951964,0.9978528046968177
gaussian,noise_level,0.003181818181818182,7865574_2,0.07459300963724169,0.07422385111037332,-0.0003691585268683767,0.9950510305367265
gaussian,noise_level,0.003181818181818182,7865692_1,0.08520472514574363,0.08591303736024575,0.0007083122145021131,1.008313062606452
gaussian,noise_level,0.003181818181818182,7865723_1,0.0632603297872706,0.06326354291759813,3.2131303275284573e-06,1.0000507921842698
gaussian,noise_level,0.003181818181818182,7865797_1,0.08408131765327916,0.0838060975135753,-0.0002752201397038523,0.9967267385028532
gaussian,noise_level,0.003181818181818182,7865857_2,0.08459068790370032,0.08478285632477262,0.0001921684210722946,1.002271744394502
gaussian,noise_level,0.003181818181818182,7865994_1,0.033685528643038976,0.033940036559235366,0.0002545079161963906,1.0075554081069464
gaussian,noise_level,0.003181818181818182,7866314_1,0.0762617878175273,0.07654325893206555,0.00028147111453825924,1.0036908538678866
gaussian,noise_level,0.003181818181818182,7866321_1,0.04991075750225983,0.0499150629896299,4.305487370070971e-06,1.0000862637151895
gaussian,noise_level,0.003181818181818182,7866321_2,0.057940340400752584,0.057726630759207614,-0.00021370964154496935,0.9963115570245736
gaussian,noise_level,0.003181818181818182,7866461_1,0.03140434207413889,0.03116960719746731,-0.00023473487667158288,0.9925254005921402
gaussian,noise_level,0.003181818181818182,7866461_2,0.06300667235320136,0.06300410999336806,-2.5623598332996655e-06,0.999959331928864
gaussian,noise_level,0.003181818181818182,7866464_2,0.08614334845042504,0.08577746766897412,-0.00036588078145091685,0.9957526519686952
gaussian,noise_level,0.003181818181818182,7866535_1,0.050836384487645984,0.05065820007530129,-0.000178184412344691,0.9964949432549045
gaussian,noise_level,0.003181818181818182,7866570_1,0.07114303583589215,0.07071416938596,-0.00042886644993216094,0.9939717718692601
gaussian,noise_level,0.003181818181818182,7866570_2,0.07640785275281842,0.07649191867635896,8.406592354054387e-05,1.0011002262269102
gaussian,noise_level,0.003181818181818182,7866603_1,0.03900451163475016,0.038995396245695396,-9.115389054764611e-06,0.9997662991107253
gaussian,noise_level,0.003181818181818182,7866620_1,0.039746605894165524,0.03973485809060784,-1.1747803557685121e-05,0.9997044325347184
gaussian,noise_level,0.003181818181818182,7866620_3,0.0574292518108588,0.05712441614893443,-0.00030483566192436584,0.9946919792211758
gaussian,noise_level,0.003181818181818182,7866620_4,0.062341710707451585,0.06258163894264951,0.000239928235197924,1.003848598834957
gaussian,noise_level,0.003181818181818182,7866726_1,0.0680534346120343,0.06794414047209239,-0.00010929413994190118,0.998393995239697
gaussian,noise_level,0.003181818181818182,7867097_1,0.07483592724767257,0.07483654676541426,6.195177416901121e-07,1.0000082783465707
gaussian,noise_level,0.003181818181818182,7867097_2,0.07403749174950168,0.07452412150541292,0.0004866297559112387,1.006572747731078
gaussian,noise_level,0.003181818181818182,7867214_1,0.05924426901980404,0.05894550603346596,-0.0002987629863380817,0.9949570989518293
gaussian,noise_level,0.003181818181818182,7867378_1,0.08935936522010286,0.08969234101846765,0.0003329757983647902,1.0037262551893094
gaussian,noise_level,0.003181818181818182,7867404_1,0.035633914668397305,0.035596301054264076,-3.761361413322922e-05,0.9989444433909871
gaussian,noise_level,0.003181818181818182,7867447_1,0.06546837828324895,0.06492195460045058,-0.0005464236827983637,0.9916536242820273
gaussian,noise_level,0.003181818181818182,7867447_2,0.07499675026130057,0.07593154935897718,0.0009347990976766168,1.012464528055144
gaussian,noise_level,0.003181818181818182,7867498_1,0.06064378045177305,0.061225719275280824,0.000581938823507773,1.0095960182424735
gaussian,noise_level,0.003181818181818182,7867498_2,0.08546572282998008,0.08572839538928967,0.0002626725593095902,1.0030734258204559
gaussian,noise_level,0.003181818181818182,7867625_1,0.06568981612583094,0.06542519048895837,-0.000264625636872573,0.9959715881017892
gaussian,noise_level,0.003181818181818182,7867633_1,0.06864054136277732,0.06873480212071474,9.426075793741995e-05,1.0013732519596434
gaussian,noise_level,0.003181818181818182,7867633_2,0.06820998719843527,0.06866654693844353,0.0004565597400082583,1.006693444153274
gaussian,noise_level,0.003181818181818182,7867675_1,0.07465865401612486,0.07505101007388358,0.00039235605775872484,1.0052553325924412
gaussian,noise_level,0.003181818181818182,7867680_1,0.06658198240599376,0.06628109345073316,-0.0003008889552606059,0.9954809252535335
gaussian,noise_level,0.003181818181818182,7867715_1,0.04639408401089546,0.046758027182046455,0.00036394317115099467,1.007844603011572
gaussian,noise_level,0.003181818181818182,7867732_1,0.05305992806818507,0.05284046522796402,-0.00021946284022104912,0.9958638684933944
gaussian,noise_level,0.003181818181818182,7867732_2,0.08665076160944256,0.08668686975965852,3.61081502159577e-05,1.0004167089768778
gaussian,noise_level,0.003181818181818182,7867769_1,0.07301055039976165,0.07243502862670549,-0.0005755217730561563,0.9921172793533956
gaussian,noise_level,0.003181818181818182,7867769_2,0.07147900322313197,0.07156589969912829,8.689647599631478e-05,1.0012156923303066
gaussian,noise_level,0.003181818181818182,7867785_1,0.07887555300975575,0.07899032711089538,0.0001147741011396225,1.0014551289564388
gaussian,noise_level,0.003181818181818182,7867977_1,0.0592195431958644,0.059008688608344136,-0.00021085458752026498,0.9964394425194588
gaussian,noise_level,0.003181818181818182,7868036_1,0.061153146087921106,0.06096062752861301,-0.00019251855930809553,0.9968518617336334
gaussian,noise_level,0.003181818181818182,7868074_1,0.03985262667231031,0.0397925009066864,-6.01257656239057e-05,0.9984912972959527
gaussian,noise_level,0.003181818181818182,7868086_1,0.05505679713390161,0.05456534330704294,-0.0004914538268586677,0.9910736938499451
gaussian,noise_level,0.003181818181818182,7868155_2,0.0762750474270267,0.07666003094352894,0.0003849835165022353,1.0050473061569782
gaussian,noise_level,0.003181818181818182,7868167_1,0.04866042961824714,0.048583460320138515,-7.696929810862424e-05,0.9984182363634586
gaussian,noise_level,0.003181818181818182,7868172_1,0.07901410579852734,0.07944741392642343,0.00043330812789608986,1.0054839338307637
gaussian,noise_level,0.003181818181818182,7868180_1,0.07091581341872927,0.07048307904276266,-0.00043273437596660913,0.9938979142294895
gaussian,noise_level,0.003181818181818182,7868188_1,0.05879687301861914,0.059192649100780224,0.00039577608216108395,1.00673124371828
gaussian,noise_level,0.003181818181818182,7868249_1,0.03192224668566435,0.03187605667383465,-4.619001182970539e-05,0.998553046335224
gaussian,noise_level,0.003181818181818182,7868249_2,0.06151121732989655,0.061415912922447885,-9.530440744866253e-05,0.9984506174388075
gaussian,noise_level,0.003181818181818182,7868282_1,0.054268322266814745,0.053455827707569646,-0.0008124945592450986,0.9850281983059952
gaussian,noise_level,0.003181818181818182,7868282_2,0.06845454274502208,0.06788391869718935,-0.0005706240478327296,0.9916641902063654
gaussian,noise_level,0.003181818181818182,7868324_1,0.0473406958717873,0.04783574427992134,0.0004950484081340453,1.0104571426130866
gaussian,noise_level,0.003181818181818182,7868406_1,0.058104950599192795,0.05813821180353828,3.3261204345484685e-05,1.0005724332264718
gaussian,noise_level,0.003181818181818182,7868429_1,0.04121455508043174,0.04141105190514753,0.00019649682471579305,1.0047676560946084
gaussian,noise_level,0.003181818181818182,7868782_2,0.08891848170929949,0.08913452088153931,0.00021603917223982083,1.0024296318165453
gaussian,noise_level,0.003181818181818182,7869079_1,0.0608044548923012,0.06109922643945863,0.0002947715471574297,1.0048478610272806
gaussian,noise_level,0.003181818181818182,7869079_2,0.062018953548692066,0.06197170619838099,-4.724735031107902e-05,0.9992381788532761
gaussian,noise_level,0.003181818181818182,7869111_3,0.05018155470935512,0.050299914660203206,0.0001183599508480862,1.002358634592603
gaussian,noise_level,0.003181818181818182,7869119_1,0.050589303131905655,0.050633034933412584,4.3731801506928514e-05,1.0008644475966175
gaussian,noise_level,0.003181818181818182,7869119_2,0.06972965586793317,0.07059511586987553,0.0008654600019423614,1.0124116488339125
gaussian,noise_level,0.003181818181818182,7869220_1,0.08425342158964466,0.08429673452307153,4.331293342686726e-05,1.000514079222062
gaussian,noise_level,0.003181818181818182,7869415_1,0.08067539977080054,0.08102871925029148,0.0003533194794909378,1.0043795194135352
gaussian,noise_level,0.003181818181818182,7869487_1,0.0848777690147659,0.08451902686237701,-0.0003587421523888884,0.9957734262274675
gaussian,noise_level,0.003181818181818182,7869590_1,0.06920832596422001,0.06924641012181428,3.8084157594264756e-05,1.0005502828895754
gaussian,noise_level,0.003181818181818182,7869590_2,0.05410533670105144,0.05437297980825959,0.00026764310720815004,1.0049467044015816
gaussian,noise_level,0.003181818181818182,7869590_3,0.04325047016865147,0.04291815094381974,-0.0003323192248317272,0.9923164020290213
gaussian,noise_level,0.003181818181818182,7869590_4,0.08520878365723064,0.0857789297985212,0.0005701461412905562,1.0066911662955322
gaussian,noise_level,0.003181818181818182,7869982_1,0.07076560753177767,0.07058613326288092,-0.000179474268896751,0.9974638207010919
gaussian,noise_level,0.003181818181818182,7870086_1,0.05662256493604473,0.05638477929856533,-0.0002377856374793999,0.9958005145519638
gaussian,noise_level,0.003181818181818182,7870086_3,0.07303139982839242,0.07393384618903877,0.0009024463606463473,1.0123569637548628
gaussian,noise_level,0.003181818181818182,7870086_4,0.07081815552856124,0.07071542339281271,-0.00010273213574853168,0.998549353128703
gaussian,noise_level,0.003181818181818182,7870213_1,0.06300479260721269,0.06299006666557598,-1.4725941636706263e-05,0.9997662726750247
gaussian,noise_level,0.003181818181818182,7870340_1,0.040671370768265214,0.04069424713075688,2.287636249166669e-05,1.000562468440565
gaussian,noise_level,0.003181818181818182,7870614_1,0.060862875014243444,0.06085790746419836,-4.967550045080482e-06,0.9999183812785065
gaussian,noise_level,0.003181818181818182,7870614_2,0.06574387800584539,0.06525800749045307,-0.0004858705153923115,0.9926096462495092
gaussian,noise_level,0.003181818181818182,7870931_1,0.03810819904122509,0.03787575361813106,-0.00023244542309402982,0.9939003828849909
gaussian,noise_level,0.003181818181818182,7870936_1,0.06096542900465916,0.06070918962587442,-0.00025623937878473807,0.9957969724322754
gaussian,noise_level,0.003181818181818182,7870964_5,0.07424036136424056,0.07439520628411316,0.00015484491987259597,1.002085724220992
gaussian,noise_level,0.003181818181818182,7871347_1,0.039963167251632646,0.04033074097332959,0.0003675737216969413,1.0091978125603127
gaussian,noise_level,0.003181818181818182,7871347_2,0.05358516516729281,0.053897024954817095,0.0003118597875242865,1.0058198903847857
gaussian,noise_level,0.003181818181818182,7871520_1,0.0796018696841298,0.07905002409429257,-0.0005518455898372299,0.9930674292949774
gaussian,noise_level,0.003181818181818182,7871598_1,0.06891975637291335,0.06858275729538395,-0.00033699907752940406,0.9951102688798557
gaussian,noise_level,0.003181818181818182,7872018_1,0.07310458502567198,0.07363321204824101,0.0005286270225690337,1.0072311062621229
gaussian,noise_level,0.003181818181818182,7872054_1,0.05982381517038742,0.05963364197848661,-0.00019017319190080956,0.996821112271774
gaussian,noise_level,0.003181818181818182,7872144_1,0.07322799116744147,0.07284923692156667,-0.00037875424587480166,0.9948277395045735
gaussian,noise_level,0.003181818181818182,7872144_2,0.06836423089959068,0.06845825951917436,9.402861958368591e-05,1.00137540667607
gaussian,noise_level,0.003181818181818182,7872144_3,0.029325259037395843,0.029379212518013027,5.3953480617183885e-05,1.001839829634527
gaussian,noise_level,0.003181818181818182,7872300_1,0.06816936720810977,0.06836263189993512,0.00019326469182534556,1.0028350665370758
gaussian,noise_level,0.003181818181818182,7872695_1,0.06603559780632243,0.06630976446535944,0.00027416665903701176,1.0041518009701544
gaussian,noise_level,0.003181818181818182,7872700_1,0.04123132649411207,0.041524512146007324,0.0002931856518952544,1.0071107499279006
gaussian,noise_level,0.003181818181818182,7872706_1,0.03747127767869564,0.03731616477384191,-0.00015511290485372559,0.9958604852979989
gaussian,noise_level,0.003181818181818182,7872706_2,0.07297813422459601,0.07322136591760858,0.0002432316930125744,1.003332939319386
gaussian,noise_level,0.003181818181818182,7970895_1,0.04742758856381115,0.04743195866219975,4.370098388599419e-06,1.00009214253815
gaussian,noise_level,0.0036363636363636364,7864341_1,0.039520374849658986,0.039665526900487955,0.0001451520508289686,1.0036728409429603
gaussian,noise_level,0.0036363636363636364,7865069_1,0.036879682912860964,0.03643116959922366,-0.00044851331363730124,0.9878384715319531
gaussian,noise_level,0.0036363636363636364,7865069_2,0.07505632390785508,0.07476829953515692,-0.00028802437269816183,0.9961625568945828
gaussian,noise_level,0.0036363636363636364,7865263_3,0.047851614652595104,0.04779626539786236,-5.534925473274499e-05,0.9988433147943997
gaussian,noise_level,0.0036363636363636364,7865465_1,0.05672539889082253,0.05659081685982685,-0.0001345820309956794,0.9976274819811368
gaussian,noise_level,0.0036363636363636364,7865574_2,0.07459300963724169,0.07417321387670628,-0.000419795760535413,0.9943721836325287
gaussian,noise_level,0.0036363636363636364,7865692_1,0.08520472514574363,0.08602205369600022,0.0008173285502565825,1.0095925261053131
gaussian,noise_level,0.0036363636363636364,7865723_1,0.0632603297872706,0.06326802357158633,7.693784315726537e-06,1.0001216209959953
gaussian,noise_level,0.0036363636363636364,7865797_1,0.08408131765327916,0.08377164838864913,-0.00030966926463002475,0.996317026501571
gaussian,noise_level,0.0036363636363636364,7865857_2,0.08459068790370032,0.08482660249610652,0.00023591459240619728,1.0027888955421993
gaussian,noise_level,0.0036363636363636364,7865994_1,0.033685528643038976,0.03397957247484182,0.00029404383180284266,1.0087290846736825
gaussian,noise_level,0.0036363636363636364,7866314_1,0.0762617878175273,0.07658511358404003,0.0003233257665127415,1.0042396824906121
gaussian,noise_level,0.0036363636363636364,7866321_1,0.04991075750225983,0.04992025326005862,9.495757798787252e-06,1.0001902547321257
gaussian,noise_level,0.0036363636363636364,7866321_2,0.057940340400752584,0.05770128083178149,-0.00023905956897109226,0.9958740392735423
gaussian,noise_level,0.0036363636363636364,7866461_1,0.03140434207413889,0.031140579229450946,-0.0002637628446879453,0.9916010708307387
gaussian,noise_level,0.0036363636363636364,7866461_2,0.06300667235320136,0.063013728065516,7.055712314643636e-06,1.0001119835733443
gaussian,noise_level,0.0036363636363636364,7866464_2,0.08614334845042504,0.08572830051940526,-0.0004150479310197769,0.9951818922936501
gaussian,noise_level,0.0036363636363636364,7866535_1,0.050836384487645984,0.05063499737470291,-0.00020138711294307582,0.9960385240812707
gaussian,noise_level,0.0036363636363636364,7866570_1,0.07114303583589215,0.0706569264613982,-0.0004861093744939482,0.9931671544687062
gaussian,noise_level,0.0036363636363636364,7866570_2,0.07640785275281842,0.07650779223465679,9.99394818383681e-05,1.0013079739612847
gaussian,noise_level,0.0036363636363636364,7866603_1,0.03900451163475016,0.03899648574745002,-8.025887300137924e-06,0.9997942318218135
gaussian,noise_level,0.0036363636363636364,7866620_1,0.039746605894165524,0.03973825847364943,-8.347420516092996e-06,0.9997899840671095
gaussian,noise_level,0.0036363636363636364,7866620_3,0.0574292518108588,0.05708644413851268,-0.0003428076723461168,0.9940307828930953
gaussian,noise_level,0.0036363636363636364,7866620_4,0.062341710707451585,0.06261862994043485,0.0002769192329832651,1.0044419575568395
gaussian,noise_level,0.0036363636363636364,7866726_1,0.0680534346120343,0.06793428293839339,-0.00011915167364090484,0.9982491453323381
gaussian,noise_level,0.0036363636363636364,7867097_1,0.07483592724767257,0.07484315743392672,7.230186254147952e-06,1.0000966138393692
gaussian,noise_level,0.0036363636363636364,7867097_2,0.07403749174950168,0.074597543760382,0.0005600520108803159,1.0075644379306528
gaussian,noise_level,0.0036363636363636364,7867214_1,0.05924426901980404,0.05890859901480518,-0.0003356700049988656,0.9943341354268941
gaussian,noise_level,0.0036363636363636364,7867378_1,0.08935936522010286,0.08974783727231526,0.0003884720522124019,1.0043473009376862
gaussian,noise_level,0.0036363636363636364,7867404_1,0.035633914668397305,0.03559197026471147,-4.194440368583685e-05,0.9988229077810798
gaussian,noise_level,0.0036363636363636364,7867447_1,0.06546837828324895,0.06484939526614135,-0.0006189830171075966,0.9905453131215567
gaussian,noise_level,0.0036363636363636364,7867447_2,0.07499675026130057,0.07607070528576172,0.0010739550244611568,1.0143200208104928
gaussian,noise_level,0.0036363636363636364,7867498_1,0.06064378045177305,0.06131588472438345,0.0006721042726103993,1.011082822799032
gaussian,noise_level,0.0036363636363636364,7867498_2,0.08546572282998008,0.08577142212829847,0.0003056992983183904,1.0035768643638168
gaussian,noise_level,0.0036363636363636364,7867625_1,0.06568981612583094,0.06539104316877334,-0.00029877295705760254,0.9954517614041529
gaussian,noise_level,0.0036363636363636364,7867633_1,0.06864054136277732,0.06875243687167744,0.00011189550890011724,1.0016301664683664
gaussian,noise_level,0.0036363636363636364,7867633_2,0.06820998719843527,0.06873640973060274,0.0005264225321674754,1.0077176752817152
gaussian,noise_level,0.0036363636363636364,7867675_1,0.07465865401612486,0.07511892971570225,0.0004602756995773921,1.006165068278327
gaussian,noise_level,0.0036363636363636364,7867680_1,0.06658198240599376,0.06624351353619334,-0.0003384688698004207,0.994916509578574
gaussian,noise_level,0.0036363636363636364,7867715_1,0.04639408401089546,0.046818529942916506,0.00042444593202104614,1.0091487080965187
gaussian,noise_level,0.0036363636363636364,7867732_1,0.05305992806818507,0.05281889885990109,-0.00024102920828397711,0.9954574154722894
gaussian,noise_level,0.0036363636363636364,7867732_2,0.08665076160944256,0.08669870330213895,4.794169269639603e-05,1.000553274914218
gaussian,noise_level,0.0036363636363636364,7867769_1,0.07301055039976165,0.07236403643553285,-0.0006465139642287954,0.991144924114544
gaussian,noise_level,0.0036363636363636364,7867769_2,0.07147900322313197,0.07158762373517288,0.00010862051204091339,1.0015196142523397
gaussian,noise_level,0.0036363636363636364,7867785_1,0.07887555300975575,0.07901925755217594,0.0001437045424201866,1.001821914863816
gaussian,noise_level,0.0036363636363636364,7867977_1,0.0592195431958644,0.05898823548330394,-0.00023130771256046206,0.9960940645591367
gaussian,noise_level,0.0036363636363636364,7868036_1,0.061153146087921106,0.06093960959859085,-0.00021353648933025715,0.9965081683774167
gaussian,noise_level,0.0036363636363636364,7868074_1,0.03985262667231031,0.03978927873496979,-6.334793734051603e-05,0.9984104451166695
gaussian,noise_level,0.0036363636363636364,7868086_1,0.05505679713390161,0.05449978276992721,-0.0005570143639744007,0.989882913773213
gaussian,noise_level,0.0036363636363636364,7868155_2,0.0762750474270267,0.07672294018598483,0.00044789275895812386,1.005872074473459
gaussian,noise_level,0.0036363636363636364,7868167_1,0.04866042961824714,0.04857772144762602,-8.270817062112218e-05,0.9983002992108786
gaussian,noise_level,0.0036363636363636364,7868172_1,0.07901410579852734,0.07951799492202617,0.0005038891234988296,1.006377204657402
gaussian,noise_level,0.0036363636363636364,7868180_1,0.07091581341872927,0.07042527992973853,-0.0004905334889907381,0.9930828758024062
gaussian,noise_level,0.0036363636363636364,7868188_1,0.05879687301861914,0.05925741020155627,0.0004605371829371277,1.007832681557594
gaussian,noise_level,0.0036363636363636364,7868249_1,0.03192224668566435,0.03187157980431233,-5.066688135202391e-05,0.9984128034016234
gaussian,noise_level,0.0036363636363636364,7868249_2,0.06151121732989655,0.06140617836251943,-0.00010503896737711765,0.9982923607768357
gaussian,noise_level,0.0036363636363636364,7868282_1,0.054268322266814745,0.053349317680430386,-0.0009190045863843588,0.9830655426960503
gaussian,noise_level,0.0036363636363636364,7868282_2,0.06845454274502208,0.06780832188930033,-0.0006462208557217464,0.9905598543236381
gaussian,noise_level,0.0036363636363636364,7868324_1,0.0473406958717873,0.047909356741799435,0.0005686608700121373,1.0120120936023467
gaussian,noise_level,0.0036363636363636364,7868406_1,0.058104950599192795,0.058150332376531784,4.5381777338988905e-05,1.000781031166381
gaussian,noise_level,0.0036363636363636364,7868429_1,0.04121455508043174,0.04144196394316668,0.00022740886273494437,1.0055176833109358
gaussian,noise_level,0.0036363636363636364,7868782_2,0.08891848170929949,0.08917348044847556,0.00025499873917607385,1.0028677810762643
gaussian,noise_level,0.0036363636363636364,7869079_1,0.0608044548923012,0.06114699465970903,0.0003425397674078276,1.0056334649823693
gaussian,noise_level,0.0036363636363636364,7869079_2,0.062018953548692066,0.06196895355373957,-4.999999495249735e-05,0.9991937949273323
gaussian,noise_level,0.0036363636363636364,7869111_3,0.05018155470935512,0.05032390574455653,0.00014235103520141013,1.0028367203054167
gaussian,noise_level,0.0036363636363636364,7869119_1,0.050589303131905655,0.05064440503496884,5.5101903063181634e-05,1.0010892006738956
gaussian,noise_level,0.0036363636363636364,7869119_2,0.06972965586793317,0.07072226399729238,0.0009926081293592098,1.0142350929027844
gaussian,noise_level,0.0036363636363636364,7869220_1,0.08425342158964466,0.08431260220841674,5.918061877208114e-05,1.0007024120523
gaussian,noise_level,0.0036363636363636364,7869415_1,0.08067539977080054,0.0810861569193083,0.00041075714850775935,1.0050914795547927
gaussian,noise_level,0.0036363636363636364,7869487_1,0.0848777690147659,0.08447587372295844,-0.0004018952918074664,0.9952650111275009
gaussian,noise_level,0.0036363636363636364,7869590_1,0.06920832596422001,0.06925932300911113,5.099704489111567e-05,1.0007368628583428
gaussian,noise_level,0.0036363636363636364,7869590_2,0.05410533670105144,0.05441451967574579,0.0003091829746943442,1.0057144635547262
gaussian,noise_level,0.0036363636363636364,7869590_3,0.04325047016865147,0.04287485166473336,-0.0003756185039181098,0.9913152735113996
gaussian,noise_level,0.0036363636363636364,7869590_4,0.08520878365723064,0.08586872617469594,0.0006599425174653034,1.0077450057275792
gaussian,noise_level,0.0036363636363636364,7869982_1,0.07076560753177767,0.07056725474608047,-0.0001983527856972006,0.9971970453923097
gaussian,noise_level,0.0036363636363636364,7870086_1,0.05662256493604473,0.05635110075632746,-0.0002714641797172679,0.9952057244311718
gaussian,noise_level,0.0036363636363636364,7870086_3,0.07303139982839242,0.0740763101887351,0.0010449103603426824,1.0143076863211986
gaussian,noise_level,0.0036363636363636364,7870086_4,0.07081815552856124,0.07070298349935474,-0.00011517202920650893,0.9983736934639584
gaussian,noise_level,0.0036363636363636364,7870213_1,0.06300479260721269,0.06299706476050458,-7.727846708105446e-06,0.9998773450972804
gaussian,noise_level,0.0036363636363636364,7870340_1,0.040671370768265214,0.04069907526905364,2.770450078842801e-05,1.0006811794209318
gaussian,noise_level,0.0036363636363636364,7870614_1,0.060862875014243444,0.06086067804424938,-2.196969994060216e-06,0.9999639029540826
gaussian,noise_level,0.0036363636363636364,7870614_2,0.06574387800584539,0.06519176928665195,-0.0005521087191934365,0.9916021272863711
gaussian,noise_level,0.0036363636363636364,7870931_1,0.03810819904122509,0.037844657295505235,-0.000263541745719853,0.9930843820398136
gaussian,noise_level,0.0036363636363636364,7870936_1,0.06096542900465916,0.06067937468857128,-0.00028605431608787896,0.995307925807165
gaussian,noise_level,0.0036363636363636364,7870964_5,0.07424036136424056,0.07442084294293715,0.00018048157869658688,1.002431043914389
gaussian,noise_level,0.0036363636363636364,7871347_1,0.039963167251632646,0.040384833630247946,0.00042166637861529993,1.0105513753692301
gaussian,noise_level,0.0036363636363636364,7871347_2,0.05358516516729281,0.05394703395597366,0.0003618687886808511,1.0067531524359605
gaussian,noise_level,0.0036363636363636364,7871520_1,0.0796018696841298,0.07898272776341585,-0.0006191419207139531,0.9922220178599976
gaussian,noise_level,0.0036363636363636364,7871598_1,0.06891975637291335,0.06853856819371036,-0.0003811881792029903,0.9944691014701148
gaussian,noise_level,0.0036363636363636364,7872018_1,0.07310458502567198,0.07371295217246801,0.0006083671467960322,1.0083218740190152
gaussian,noise_level,0.0036363636363636364,7872054_1,0.05982381517038742,0.05960839493426699,-0.00021542023612042965,0.9963990889663777
gaussian,noise_level,0.0036363636363636364,7872144_1,0.07322799116744147,0.07280661734443912,-0.0004213738230023495,0.9942457274017138
gaussian,noise_level,0.0036363636363636364,7872144_2,0.06836423089959068,0.06847753609858555,0.00011330519899487024,1.0016573754652676
gaussian,noise_level,0.0036363636363636364,7872144_3,0.029325259037395843,0.029388519846074317,6.326080867847389e-05,1.0021572122721167
gaussian,noise_level,0.0036363636363636364,7872300_1,0.06816936720810977,0.06840342796278497,0.0002340607546751916,1.0034335180780047
gaussian,noise_level,0.0036363636363636364,7872695_1,0.06603559780632243,0.06636400279417701,0.0003284049878545803,1.0049731508271913
